author,title,copies
http://www.connaissance.io/onto/biblio/authors#Van_Reid,Cordelia Underwood,1
http://www.connaissance.io/onto/biblio/authors#Victor_Hugo,Les Misérables,1
http://www.connaissance.io/onto/biblio/authors#Victor_Sodsook,True Thai : the modern art of Thai cooking,1
http://www.connaissance.io/onto/biblio/authors#Vijay_Hassin,Step by Step to Organic Vegetable Growing,1
http://www.connaissance.io/onto/biblio/authors#Vijay_Hassin,The Modern Yoga Handbook,1
http://www.connaissance.io/onto/biblio/authors#Vikram_Chandra,Red earth and pouring rain : a novel,1
http://www.connaissance.io/onto/biblio/authors#Vincent_Kohler,Banjo Boy,1
http://www.connaissance.io/onto/biblio/authors#Vivienne_Marquis,The Cheese Book,1
http://www.connaissance.io/onto/biblio/authors#Voltaire,Candide,1
http://www.connaissance.io/onto/biblio/authors#WP_Kinsella,"Red Wolf, Red Wolf",1
http://www.connaissance.io/onto/biblio/authors#Walt_Wheelock,"Ropes, Knots & Slings for Climbers",1
http://www.connaissance.io/onto/biblio/authors#Walter_Mosley,Fearless Jones : a novel,1
http://www.connaissance.io/onto/biblio/authors#Walter_Wager,Learner's Guide to Accompany Principles of Instructional Design,1
http://www.connaissance.io/onto/biblio/authors#Wayne_Johnson,Don't think twice : a novel,1
http://www.connaissance.io/onto/biblio/authors#Wayne_Johnston,The Colony of Unrequited Dreams,1
http://www.connaissance.io/onto/biblio/authors#Wendy_Esko,Macrobiotic Cooking for Everyone,1
http://www.connaissance.io/onto/biblio/authors#Wendy_Esko,The Changing Seasons Macrobiotic Cookbook,1
http://www.connaissance.io/onto/biblio/authors#Wendy_Holden,Bad Heir Day,1
http://www.connaissance.io/onto/biblio/authors#William_Bay,"Mel Bay's fun with the harmonica : an instruction method for diatonic, chromatic, and blues styling",1
http://www.connaissance.io/onto/biblio/authors#William_Carpenter,A Keeper of Sheep,1
http://www.connaissance.io/onto/biblio/authors#William_Glasser,The Quality School,1
http://www.connaissance.io/onto/biblio/authors#William_Leavitt,A Modern Method for Guitar. vol. 1,1
http://www.connaissance.io/onto/biblio/authors#William_Leavitt,A Modern Method for Guitar. vol. 2,1
http://www.connaissance.io/onto/biblio/authors#William_Leavitt,Reading studies for guitar : positions one through seven and multi-position studies in all keys,1
http://www.connaissance.io/onto/biblio/authors#William_S_Burroughs,Junky,1
http://www.connaissance.io/onto/biblio/authors#William_Trevor,Ireland : selected stories,1
http://www.connaissance.io/onto/biblio/authors#William_Vollmann,Butterfly Stories,1
http://www.connaissance.io/onto/biblio/authors#William_Vollmann,The Atlas,1
http://www.connaissance.io/onto/biblio/authors#Willis_Harman,Higher Creativity,1
http://www.connaissance.io/onto/biblio/authors#Wing_Tsit_Chan,The Way of Lao Tzu,1
http://www.connaissance.io/onto/biblio/authors#Wisconsin_Milk_Marketing,Wisconsin Cheesecyclopedia,1
http://www.connaissance.io/onto/biblio/authors#Woody_Mann,The Blues Fakebook,1
http://www.connaissance.io/onto/biblio/authors#Yamaha,Yamaha Song Book,1
http://www.connaissance.io/onto/biblio/authors#Yann_Martel,Life of Pi,1
http://www.connaissance.io/onto/biblio/authors#Zoe_Bran,Enduring Cuba,1
http://www.connaissance.io/onto/biblio/authors#Zoe_Weil,"Most Good, Least Harm",1
http://www.connaissance.io/onto/biblio/authors#Zora_Neale_Hurston,I love myself when I am laughing : and then again when I am looking mean : a Zora Neale Hurston reader,1
